IDN,AGE,COUNTRY,GENDER,IMMIGRANT,HAPPINESS
40023,48,Singapore,Male,1,10.01
11143,40,Burundi,Female,0,4.07
69457,70,Togo,Female,0,5.02
50296,34,Argentina,Male,1,7.10
53459,43,Slovenia,Female,0,5.31
55601,70,Singapore,Male,0,7.87
99646,74,Costa Rica,Female,0,6.75
53366,77,United Kingdom,Male,0,6.69
19812,76,Belgium,Female,0,7.72
55354,69,Peru,Male,1,7.31
97168,75,Colombia,Female,0,7.58
66999,64,Japan,Male,0,5.98
44522,78,Singapore,Male,0,7.57
62882,28,Bulgaria,Male,0,6.49
92854,42,Guinea,Male,0,4.99
72922,42,Mauritania,Female,0,4.89
68048,79,Kuwait,Male,0,7.59
81466,50,Sweden,Male,0,7.48
72785,62,Algeria,Female,1,5.46
75391,48,Mongolia,Female,0,3.96
80869,66,Syria,Male,0,3.12
14395,61,Dominican Republic,Male,0,4.47
96700,49,Sweden,Male,1,9.06
21982,38,Cameroon,Female,0,6.43
71544,89,Mexico,Female,0,7.50
17252,62,Latvia,Female,0,5.05
96493,46,Nicaragua,Female,1,6.44
78474,52,Morocco,Female,0,4.85
96623,46,Libya,Female,0,5.71
47563,66,Bulgaria,Male,0,4.53
97208,78,South Korea,Male,0,6.46
75032,76,Uganda,Male,0,3.16
31978,44,Nepal,Male,0,3.81
73025,82,Turkmenistan,Male,0,6.78
52053,83,Togo,Male,0,2.99
77924,43,Ukraine,Female,0,5.07
12293,59,Gabon,Female,0,4.22
72928,24,Congo-Kinshasa,Female,1,5.55
63010,50,Austria,Male,0,7.29
51278,51,Kuwait,Female,0,6.55
99660,88,Yemen,Male,0,4.63
30396,79,Cyprus,Female,0,6.81
44411,61,Sweden,Male,0,7.20
94822,72,Moldova,Female,0,4.61
76956,50,China,Male,1,6.22
84754,39,Taiwan,Female,0,6.94
50837,74,Thailand,Female,0,6.67
32611,60,Madagascar,Male,0,3.75
41819,47,Mongolia,Male,0,3.86
10343,71,Slovenia,Female,0,7.29
30011,73,Qatar,Female,0,6.69
62226,76,Djibouti,Female,0,6.49
68254,55,Madagascar,Female,0,3.09
28020,43,North Cyprus,Female,0,4.71
47802,24,Madagascar,Female,0,3.85
55540,27,Jamaica,Female,0,5.78
21186,69,Norway,Male,0,8.54
69294,37,Togo,Female,0,2.89
38269,65,Tunisia,Female,0,3.36
45206,54,Portugal,Female,1,5.60
37258,41,Somaliland region,Male,0,5.02
56079,41,Mauritius,Male,0,7.03
81583,78,Haiti,Male,0,5.21
38111,24,Belarus,Female,0,4.85
61811,77,Afghanistan,Female,0,2.72
24950,48,Bosnia and Herzegovina,Female,0,5.20
44442,24,Finland,Female,0,8.33
46568,44,Jordan,Male,0,7.04
58953,52,Cambodia,Female,0,4.07
40228,50,Mauritania,Male,0,6.46
86167,28,India,Male,0,4.08
64661,66,El Salvador,Female,0,7.90
79053,34,Costa Rica,Female,1,7.46
41001,28,Lebanon,Female,1,6.64
50091,34,Moldova,Female,0,5.63
12370,48,Sweden,Male,0,9.82
12233,41,Bosnia and Herzegovina,Male,0,4.84
61749,76,Iraq,Female,0,3.82
95746,85,Portugal,Female,0,4.52
12447,68,Russia,Male,0,5.34
69595,44,Morocco,Female,0,4.87
65477,47,Denmark,Male,0,6.71
82693,70,South Africa,Male,0,5.04
97619,65,Afghanistan,Male,0,2.78
37468,46,Bosnia and Herzegovina,Female,1,5.88
15345,83,Somaliland region,Male,1,5.15
66031,58,Tanzania,Male,0,5.24
53623,31,Ireland,Male,0,9.50
78857,31,Norway,Male,0,7.99
35044,44,Myanmar,Male,0,4.37
22277,77,Yemen,Male,0,2.77
46234,75,Djibouti,Male,0,3.26
17194,43,France,Female,0,7.42
51307,36,Georgia,Female,0,4.22
96518,33,Algeria,Female,1,6.95
24783,29,Peru,Female,0,6.70
88534,38,Bangladesh,Male,0,4.36
88200,59,Spain,Male,0,7.55
28065,54,Russia,Female,0,6.90
16159,30,Djibouti,Male,1,5.60
71596,44,Australia,Female,0,8.04
12306,47,Uganda,Female,0,3.77
74001,66,Libya,Female,0,4.61
50902,23,Bolivia,Male,1,7.27
49643,82,Congo-Brazzaville,Male,0,4.67
73799,85,Turkey,Male,0,5.11
23918,46,Dominican Republic,Male,0,5.58
77716,28,Madagascar,Female,0,5.18
33081,37,Belarus,Male,0,7.64
27634,43,Australia,Male,0,7.68
39502,48,Mauritius,Male,0,5.85
25334,76,Ireland,Female,0,8.68
48784,48,Indonesia,Male,0,4.49
64936,66,Philippines,Male,0,5.58
58511,52,Turkmenistan,Female,0,6.09
15783,44,Denmark,Female,0,6.45
64991,81,Central African Republic,Female,0,4.25
91592,65,Bangladesh,Male,0,3.23
43031,43,Pakistan,Male,0,5.76
82531,82,Israel,Female,0,6.47
26599,33,Israel,Male,0,8.92
57117,65,Slovenia,Female,0,6.22
27913,83,Peru,Male,0,5.82
60633,84,New Zealand,Female,0,6.91
57370,40,South Korea,Male,1,7.79
26526,55,Myanmar,Male,0,5.53
67497,70,Madagascar,Female,0,4.23
56988,51,Taiwan,Male,0,7.81
73931,42,Romania,Male,0,4.77
85979,54,North Cyprus,Male,0,4.33
70551,88,Indonesia,Male,0,5.15
20153,50,Taiwan,Male,0,6.85
55043,44,Bulgaria,Female,0,4.02
72425,25,Gabon,Male,0,4.09
80070,23,Burundi,Male,0,3.97
10415,70,Sudan,Female,0,6.48
47548,27,Rwand2a4,Female,0,3.83
95521,33,Costa Rica,Female,0,7.49
51196,67,Spain,Male,0,6.04
90819,48,Peru,Male,1,6.45
61091,69,Ireland,Male,0,7.06
96274,25,Georgia,Male,0,3.69
63225,51,Slovenia,Female,0,5.27
74343,80,Myanmar,Female,0,5.31
61651,56,Honduras,Female,0,5.90
93387,40,Finland,Female,0,7.51
64971,57,Congo-Kinshasa,Female,0,4.66
60088,38,Montenegro,Male,0,3.72
23462,56,Kazakhstan,Female,0,4.60
73273,79,Romania,Female,1,4.55
28300,65,Ethiopia,Female,0,6.42
86560,82,South Korea,Male,0,5.41
78134,37,Kenya,Female,0,3.39
88429,46,Montenegro,Male,0,4.69
45183,66,Mexico,Male,0,6.38
70642,38,United Kingdom,Male,0,7.75
83761,47,Liberia,Female,0,4.08
97110,41,Spain,Male,0,7.93
58188,33,Ireland,Male,0,7.97
34665,73,Norway,Male,0,7.79
86645,26,Brazil,Male,0,8.55
33666,24,Spain,Male,1,7.04
59425,79,Poland,Male,0,6.25
75690,85,Sierra Leone,Male,0,4.25
29144,89,Madagascar,Male,0,4.04
95794,75,Colombia,Female,1,6.88
88351,41,Philippines,Male,0,6.69
31893,80,Cyprus,Male,0,8.00
27651,48,Panama,Female,0,9.02
25501,44,Bulgaria,Male,0,2.22
55994,31,Malaysia,Male,0,5.77
83509,55,Georgia,Male,0,4.43
20716,48,Nicaragua,Female,0,6.04
68119,88,Thailand,Female,0,8.41
38642,36,Finland,Male,0,8.38
57125,68,Dominican Republic,Male,0,4.16
90403,41,South Africa,Female,0,6.35
81824,44,Jamaica,Male,0,6.90
72625,60,Moldova,Female,0,4.55
88106,59,Mexico,Female,0,7.07
82198,55,Poland,Female,0,7.36
95160,84,Uzbekistan,Male,0,5.02
36492,42,Malawi,Male,0,5.91
84644,64,Cameroon,Female,0,4.42
30071,81,Oman,Male,1,7.33
49602,50,Georgia,Female,0,3.29
84083,40,Angola,Female,0,4.17
35356,48,Mozambique,Male,0,5.68
37297,30,Switzerland,Male,0,9.98
10759,69,El Salvador,Male,0,5.34
57695,37,Albania,Female,0,4.34
87146,77,Philippines,Male,0,5.25
96802,37,Costa Rica,Male,1,8.02
10553,40,Chad,Male,0,3.85
84891,62,Slovakia,Female,0,7.50
95433,70,Belgium,Male,0,7.12
27245,64,Bangladesh,Female,0,4.94
87421,51,Moldova,Male,0,6.13
13003,42,Central African Republic,Female,0,6.46
97964,89,Benin,Male,0,4.84
57891,71,Tajikistan,Female,0,5.90
29887,48,Togo,Male,0,2.84
63479,54,Bosnia and Herzegovina,Male,0,5.87
51898,47,Albania,Female,0,5.62
13008,52,Zambia,Female,0,4.34
10673,49,Cyprus,Female,1,7.42
29150,41,Chile,Female,0,7.76
53209,48,Hong Kong,Male,0,4.05
95209,44,Japan,Male,0,7.92
47536,78,Sweden,Female,1,8.59
84161,44,Kosovo,Male,0,5.48
31869,77,Canada,Male,1,7.99
52860,31,Australia,Female,1,10.72
53708,45,Serbia,Female,0,4.70
84821,46,Slovenia,Female,0,7.23
88098,51,Burundi,Male,0,3.55
46906,69,Saudi Arabia,Female,0,5.57
98151,79,Zambia,Male,0,5.17
57404,87,Jamaica,Female,0,6.64
80535,53,Palestinian Territories,Male,0,4.34
33940,60,Finland,Female,0,9.65
89186,45,Panama,Male,0,7.79
83818,60,Switzerland,Male,0,8.32
68481,33,Malta,Female,0,6.01
32935,36,Iceland,Female,0,7.42
15676,54,Benin,Female,0,3.33
36269,75,Venezuela,Female,0,5.59
12562,46,Colombia,Female,1,8.78
30398,36,Syria,Female,0,5.39
67426,25,Sri Lanka,Female,0,3.73
35929,42,Malaysia,Male,0,6.43
79803,47,Moldova,Male,0,8.11
63425,76,Burkina Faso,Male,0,5.08
77954,45,Czech Republic,Male,1,8.49
53107,33,Russia,Female,1,5.95
44303,29,Canada,Female,1,7.92
69648,52,Luxembourg,Female,0,6.91
62321,42,Togo,Male,0,2.01
62375,28,Indonesia,Male,0,4.71
73034,40,Georgia,Male,0,6.32
85320,43,Costa Rica,Male,0,8.95
84878,74,Hungary,Male,0,4.87
19992,74,Italy,Female,0,6.91
66491,75,Greece,Male,0,4.13
64821,89,Bolivia,Female,0,5.25
48401,23,Serbia,Female,1,5.38
60820,31,Estonia,Male,1,7.43
75627,56,China,Male,1,7.91
87551,29,Congo-Kinshasa,Male,0,2.93
97825,47,Ethiopia,Male,0,3.87
97745,73,Lebanon,Female,0,3.59
21000,89,Italy,Male,0,7.17
23308,46,Sudan,Female,0,4.99
96233,24,Oman,Male,1,8.16
21823,66,Burkina Faso,Female,0,5.30
49220,85,Guatemala,Male,0,6.01
18129,40,Moldova,Female,0,7.55
24487,62,Turkey,Male,0,7.46
62442,89,Sierra Leone,Female,1,7.27
35183,59,Kazakhstan,Male,0,5.79
44537,77,Ecuador,Male,0,7.55
77891,77,Slovakia,Female,0,4.45
37814,55,Armenia,Female,0,5.07
18377,81,El Salvador,Male,0,7.04
95118,60,Serbia,Female,0,4.44
84499,46,Costa Rica,Male,0,9.09
68207,66,Mexico,Female,1,6.03
55540,29,Guinea,Female,0,3.22
81820,80,Madagascar,Female,0,5.19
33255,26,Australia,Male,0,8.12
53852,75,Bolivia,Female,0,6.51
60690,62,Botswana,Male,0,2.82
60391,67,Belarus,Female,1,4.89
36317,25,Saudi Arabia,Male,0,8.20
25936,89,Suriname,Female,0,5.52
34669,55,Austria,Male,0,8.48
84692,79,Nepal,Female,0,4.07
43329,86,Tajikistan,Female,0,4.87
17804,47,Czech Republic,Male,0,7.55
89699,66,Comoros,Female,0,3.00
67021,71,Peru,Male,1,7.84
68859,74,Argentina,Male,0,6.65
20196,41,Belarus,Male,0,7.58
59929,64,Libya,Male,1,6.97
89138,57,Bosnia and Herzegovina,Female,0,5.63
27486,88,Latvia,Female,0,6.26
74643,41,Israel,Male,0,6.21
17163,34,Norway,Female,0,7.55
68049,56,Burundi,Female,0,4.32
44928,89,Austria,Male,0,8.11
49708,40,Venezuela,Male,0,7.39
60589,69,Finland,Male,0,6.92
19173,60,Nigeria,Male,0,6.13
88460,25,Burkina Faso,Female,0,6.10
15038,43,Hungary,Female,0,4.46
12751,50,Kuwait,Male,0,6.39
67953,81,United States,Female,0,6.69
62312,46,Cyprus,Male,0,6.70
90832,46,Croatia,Female,1,5.69
75760,47,United Kingdom,Female,0,8.78
84731,72,Venezuela,Male,0,8.40
49674,50,Uganda,Male,0,3.45
80768,40,Chad,Female,0,4.62
49514,65,Spain,Male,0,5.85
91518,41,United States,Male,0,9.03
70743,51,Syria,Male,0,3.18
27403,71,Jordan,Male,0,4.82
69069,24,South Korea,Male,0,5.71
87347,63,Zambia,Male,0,6.83
73781,45,Uganda,Female,0,4.93
18268,65,Liberia,Female,1,5.63
68799,59,Turkmenistan,Female,0,6.37
77581,41,Myanmar,Male,0,5.04
65708,43,Bahrain,Female,1,7.25
88517,42,El Salvador,Female,0,5.37
84670,50,Liberia,Female,0,4.83
11735,44,Somaliland region,Female,0,7.09
77386,87,Spain,Male,0,6.75
48356,72,Niger,Female,0,5.94
86587,56,Tunisia,Female,0,5.28
65646,44,Tunisia,Male,0,4.66
13178,72,New Zealand,Female,0,8.28
47868,40,Qatar,Female,0,7.00
47306,78,Estonia,Female,0,6.16
93050,89,Australia,Male,0,7.29
87757,76,Italy,Male,0,5.75
26652,51,Burundi,Male,0,5.30
68734,48,Argentina,Female,0,7.03
43182,37,Taiwan,Female,0,7.95
56926,29,Sweden,Female,0,9.08
91906,47,Congo-Kinshasa,Female,0,4.91
63946,60,Kuwait,Male,1,7.34
28054,80,Iraq,Female,0,6.87
63633,63,Bolivia,Female,0,8.73
38357,65,Portugal,Female,0,6.35
62679,55,Denmark,Male,0,8.13
37065,72,Senegal,Female,0,2.12
48146,37,Russia,Female,1,6.05
92458,64,Lesotho,Male,0,4.41
10333,86,Denmark,Female,0,8.46
86166,45,Nigeria,Male,0,5.09
54540,44,Chile,Female,0,7.80
46026,46,Kuwait,Female,0,6.44
62418,85,Costa Rica,Female,0,7.14
97315,29,Ecuador,Male,1,7.54
52301,43,Central African Republic,Female,0,3.93
90028,26,Vietnam,Male,0,5.84
85465,84,Chad,Female,1,5.01
17187,72,Panama,Female,0,7.78
54918,40,Zimbabwe,Male,0,5.66
97813,29,Mexico,Male,0,7.13
85770,87,Norway,Female,0,8.72
63026,40,Estonia,Female,0,6.15
67079,81,Czech Republic,Female,0,5.85
71576,45,Madagascar,Female,0,3.04
25451,32,Uruguay,Female,0,6.22
39729,87,Uganda,Female,0,4.28
34880,84,Macedonia,Male,0,5.34
24807,54,Bolivia,Female,0,6.97
25368,60,Madagascar,Male,0,3.21
30340,26,Cambodia,Male,0,5.37
97287,80,Ethiopia,Male,0,5.17
84638,85,Georgia,Male,0,4.85
36269,34,Cameroon,Female,0,7.11
74308,50,Costa Rica,Female,0,8.87
34297,33,Costa Rica,Female,0,7.88
83260,78,Angola,Female,0,4.89
30786,77,Macedonia,Male,0,4.56
18626,40,Canada,Female,0,7.17
20922,74,Congo-Brazzaville,Male,0,4.24
50239,45,Norway,Female,1,7.86
70531,43,Kyrgyzstan,Female,0,5.80
91908,41,Oman,Female,0,5.28
91091,35,Bolivia,Male,0,7.04
18331,65,Cameroon,Male,0,5.72
28184,54,Liberia,Female,0,6.00
86440,24,Paraguay,Male,0,7.49
60735,34,Switzerland,Female,0,6.10
17758,72,Suriname,Male,0,7.73
67805,63,Suriname,Female,0,7.60
44887,48,United States,Female,0,6.36
54951,66,New Zealand,Female,0,7.88
45032,38,Mauritius,Female,0,4.29
41664,84,Yemen,Female,0,5.23
50844,76,Albania,Male,0,5.79
95734,44,Poland,Male,0,6.28
89756,86,Rwand2a4,Male,0,4.82
69925,42,Jamaica,Female,0,6.56
21663,32,Suriname,Male,0,8.07
53211,50,Sri Lanka,Female,0,3.75
69972,74,Mauritius,Male,0,6.36
85561,34,Armenia,Male,0,4.69
68441,33,Iraq,Female,0,5.10
70129,63,Malta,Female,1,5.19
87624,45,Cyprus,Female,0,8.65
85263,74,Laos,Female,0,4.56
79327,32,Yemen,Male,0,3.86
25480,32,Cyprus,Male,0,7.23
99390,32,Egypt,Female,0,5.07
12352,41,Pakistan,Male,0,6.74
82440,74,Saudi Arabia,Female,0,6.08
63627,27,Canada,Female,0,9.13
14437,53,Finland,Female,1,9.27
76811,84,Uganda,Male,0,5.02
47570,41,Qatar,Male,0,6.32
30886,54,Guatemala,Male,0,6.71
40351,73,France,Female,1,6.90
80862,78,Chad,Male,0,2.14
57353,74,Guinea,Male,0,4.76
57172,33,Czech Republic,Female,0,5.97
52902,73,Japan,Male,0,4.83
82072,25,Uganda,Male,0,6.49
96206,78,Ecuador,Male,0,6.74
81355,25,Ghana,Female,0,6.23
82891,50,Syria,Male,0,4.68
97596,46,Vietnam,Male,0,5.81
30435,81,Slovakia,Male,0,5.05
21304,23,Kazakhstan,Female,1,6.58
15243,27,Nepal,Female,0,5.09
19619,65,Bosnia and Herzegovina,Female,1,5.96
81974,54,Uruguay,Male,0,6.36
41875,33,Serbia,Male,0,5.58
87210,50,Palestinian Territories,Male,0,6.18
89973,69,United States,Male,1,6.85
55146,53,Suriname,Female,0,6.08
96566,43,Hungary,Male,0,5.04
15755,27,Uruguay,Male,0,7.23
77293,69,Venezuela,Female,0,6.94
30238,39,Vietnam,Male,0,5.92
17842,38,Uganda,Female,0,3.14
26002,42,Venezuela,Male,0,7.23
52252,82,Singapore,Female,1,8.42
78907,85,Congo-Kinshasa,Female,0,5.47
96869,85,Congo-Brazzaville,Female,0,4.94
59870,36,Thailand,Female,1,8.17
26362,32,Belarus,Female,0,5.43
80213,23,Germany,Female,0,6.64
38690,37,Haiti,Female,0,5.07
96878,72,Malta,Female,0,6.37
15254,40,Bangladesh,Female,0,4.53
49073,49,Mexico,Female,0,7.09
84919,31,Colombia,Female,0,4.80
28467,46,Sierra Leone,Male,0,6.16
60572,79,Pakistan,Female,0,4.97
78534,78,Uganda,Female,0,4.59
89532,30,Syria,Female,0,3.14
26447,63,Canada,Female,1,8.22
47499,43,Nepal,Male,0,4.04
64821,68,Sudan,Male,0,5.27
65430,49,Slovakia,Female,0,7.45
40643,82,Tanzania,Male,0,5.41
43671,68,Pakistan,Female,0,4.50
26872,44,Japan,Male,0,6.07
32209,31,Honduras,Female,0,5.24
62627,38,Benin,Male,0,4.27
57487,40,Slovenia,Male,1,7.49
86675,70,Sudan,Male,0,2.91
82069,50,Mozambique,Female,0,3.33
96068,68,Belarus,Male,0,5.32
83457,78,Portugal,Female,0,6.25
20907,55,Sweden,Female,0,7.34
21639,43,Venezuela,Male,0,8.94
35459,51,Mauritania,Male,0,4.91
20292,64,Djibouti,Female,0,4.00
73692,80,Bahrain,Male,0,6.33
16095,37,Burkina Faso,Female,0,3.36
19511,35,Germany,Male,0,7.73
70455,54,Bolivia,Male,0,6.69
97082,45,Suriname,Female,0,7.88
87619,86,Nepal,Male,0,5.36
62007,30,Costa Rica,Male,0,6.85
59773,69,Mongolia,Female,0,4.19
14580,66,Israel,Female,0,7.31
11807,70,Paraguay,Female,0,5.74
65261,44,Denmark,Male,0,9.34
40755,83,Argentina,Female,0,6.66
30205,37,Romania,Female,0,5.79
49244,77,Ireland,Male,1,7.68
52666,43,United Kingdom,Female,0,5.55
48739,39,Malawi,Female,0,4.15
22079,42,Belgium,Female,0,5.21
28933,44,Rwand2a4,Male,0,4.80
55336,36,Brazil,Male,0,7.29
52448,73,Ethiopia,Male,0,3.80
90594,39,Egypt,Male,0,3.38
73638,62,Libya,Male,0,4.96
31069,32,Sweden,Female,0,8.03
85626,84,Mali,Female,0,5.01
75677,85,Egypt,Male,0,2.63
60925,40,Brazil,Female,0,7.22
53561,23,Macedonia,Male,0,5.29
32330,59,Italy,Male,1,7.28
30097,48,Portugal,Male,0,5.67
40576,78,Georgia,Male,1,6.22
38824,74,Iceland,Male,0,9.20
70034,70,Chad,Male,0,4.66
81080,40,Mauritius,Male,0,4.05
82763,60,United Arab Emirates,Female,0,7.25
22999,62,Oman,Female,0,7.34
87013,39,Sudan,Male,0,4.75
14774,48,Afghanistan,Female,0,4.37
65555,60,United Kingdom,Female,0,6.77
17607,23,India,Female,0,4.43
65867,85,Greece,Male,0,7.16
31108,35,Iceland,Female,0,6.23
17600,41,India,Female,0,5.77
96000,56,El Salvador,Male,0,7.34
21021,26,Sierra Leone,Male,0,5.59
20996,37,Hungary,Female,1,6.45
42961,46,Togo,Female,0,4.45
19894,42,United Kingdom,Male,1,9.18
15396,56,Malta,Female,0,6.24
22360,53,Tunisia,Male,0,4.05
57066,70,Croatia,Male,0,5.96
21975,42,Uzbekistan,Female,0,7.21
30102,84,Estonia,Female,0,4.43
79947,78,Kosovo,Female,0,5.73
55314,75,Zambia,Female,0,6.62
63339,75,Liberia,Female,0,5.59
54988,32,Vietnam,Male,0,6.71
85444,40,Cyprus,Female,1,5.88
82603,40,Belarus,Female,0,5.60
29128,25,Moldova,Male,0,7.30
77717,81,Sierra Leone,Male,0,5.97
27563,74,Laos,Female,0,5.26
80627,66,Burkina Faso,Male,0,4.75
47455,47,Pakistan,Female,0,6.12
75627,58,Pakistan,Male,0,5.50
61368,73,Ghana,Male,0,6.39
99247,45,Mauritius,Female,0,7.96
17829,63,North Cyprus,Male,0,4.70
30275,69,Azerbaijan,Male,0,6.49
49800,64,El Salvador,Male,1,8.35
24298,55,Belarus,Female,0,6.45
17019,72,Iran,Male,0,5.55
95775,43,Thailand,Female,0,6.97
15541,24,Honduras,Female,0,4.22
36120,28,Swaziland,Female,0,3.11
76712,70,Australia,Male,0,7.96
98605,63,Senegal,Male,0,4.98
59910,72,Central African Republic,Male,0,5.86
75908,48,Pakistan,Male,0,5.16
38962,43,Bosnia and Herzegovina,Male,0,5.62
16333,47,United States,Female,1,6.22
57147,50,Iraq,Female,0,6.76
89632,78,Japan,Female,0,7.68
49333,29,South Korea,Male,0,5.81
53640,51,Georgia,Female,0,3.40
12101,51,Romania,Male,0,5.90
92928,44,Ecuador,Male,0,6.91
70999,42,Swaziland,Female,0,5.52
17470,46,Malta,Female,0,5.86
10899,76,Kosovo,Female,0,3.51
73149,54,Russia,Female,0,5.85
40830,64,France,Female,0,7.40
38598,52,Belgium,Male,1,6.20
75319,44,Hungary,Female,0,3.82
64882,73,Kuwait,Male,0,8.77
29462,44,Iceland,Female,0,8.78
37896,50,Hong Kong,Female,1,7.73
16546,62,Rwand2a4,Male,0,2.88
58445,39,Tunisia,Female,0,4.50
94364,41,Ukraine,Female,0,6.89
25982,37,Honduras,Male,0,4.52
40976,89,Mali,Male,0,4.77
86508,56,Guinea,Female,0,4.53
25594,42,Iceland,Female,0,7.50
17960,49,Israel,Female,0,8.91
45018,48,Philippines,Female,1,5.67
32773,33,Iran,Male,0,4.60
53575,41,Zimbabwe,Male,0,4.98
78417,43,Bangladesh,Male,0,5.80
54483,43,Malawi,Male,0,3.22
34305,49,Togo,Female,0,2.98
52920,79,Dominican Republic,Male,0,5.52
16458,50,Costa Rica,Female,0,6.43
31629,71,Dominican Republic,Male,0,4.84
46950,48,Germany,Female,0,6.29
33552,67,Jordan,Male,0,3.56
89335,71,Cambodia,Female,0,2.32
74767,32,Georgia,Female,0,4.35
24082,46,Latvia,Male,0,3.14
43312,42,Mali,Male,0,5.14
78402,46,India,Female,0,4.89
45592,49,Haiti,Female,0,4.03
92350,57,Algeria,Male,0,6.71
74883,59,Mozambique,Female,1,4.88
44230,59,Egypt,Female,0,6.58
58336,26,Laos,Male,0,5.00
19542,40,Zimbabwe,Female,0,5.09
46680,89,Czech Republic,Male,0,5.43
91237,59,Greece,Female,0,7.45
43222,30,Czech Republic,Male,0,7.20
62336,73,France,Female,0,8.56
76359,60,Philippines,Male,0,5.14
28361,54,Ghana,Female,0,7.68
84064,66,Mongolia,Female,0,3.76
65769,42,Lithuania,Female,0,7.49
39633,71,Afghanistan,Female,0,3.65
64551,82,Philippines,Female,0,5.14
85711,35,Portugal,Male,0,5.18
38334,49,Palestinian Territories,Female,0,5.32
50524,47,Gabon,Female,0,5.16
75519,35,Paraguay,Male,0,4.92
29405,59,Benin,Male,0,5.54
43962,74,Turkmenistan,Female,0,6.61
28929,32,Lesotho,Male,0,7.41
79420,52,Uzbekistan,Female,0,4.93
80784,27,Taiwan,Male,0,4.25
26668,44,Suriname,Female,0,6.75
95413,77,China,Male,0,4.76
92048,26,Denmark,Male,0,9.91
20700,40,Austria,Male,0,7.96
36785,56,Turkey,Male,0,6.80
73278,33,Taiwan,Female,0,6.54
52930,43,Malta,Male,0,8.35
28663,44,Botswana,Female,0,3.22
81908,51,Kazakhstan,Male,0,6.29
14934,66,Spain,Female,0,6.86
65964,45,Romania,Male,0,5.02
51605,49,Panama,Male,0,7.88
73034,54,Tunisia,Male,0,4.77
80229,88,Kyrgyzstan,Male,0,4.87
83715,42,Uruguay,Male,0,6.36
71255,61,Egypt,Female,0,4.61
28739,67,Costa Rica,Female,0,8.68
51857,44,Mauritius,Female,0,5.39
82698,63,Japan,Female,0,7.31
70370,46,Iraq,Female,0,3.35
13136,77,Swaziland,Female,0,5.34
14553,41,Ireland,Female,0,8.27
22432,43,Congo-Brazzaville,Female,0,3.81
13615,45,Spain,Male,0,7.89
81594,52,Montenegro,Female,0,6.32
71597,61,Bangladesh,Male,0,5.59
45627,83,Greece,Female,0,6.27
39621,41,Lebanon,Male,0,3.76
92611,23,Mozambique,Male,0,3.74
64228,73,Burkina Faso,Female,0,6.27
77652,89,South Africa,Male,0,4.24
18697,41,Philippines,Female,1,3.90
49356,50,Vietnam,Male,0,6.28
80980,44,Morocco,Female,0,3.76
80492,58,Nicaragua,Female,0,5.90
38076,50,Yemen,Female,0,4.66
26395,85,Angola,Female,0,5.90
27958,27,Zambia,Female,0,5.17
26478,49,Trinidad and Tobago,Female,0,5.85
72734,30,Montenegro,Male,0,6.07
41644,25,Benin,Male,0,4.30
66372,31,Vietnam,Female,0,6.50
94942,84,Georgia,Female,0,5.47
93833,40,United Kingdom,Female,0,8.18
44108,42,Dominican Republic,Male,0,5.08
60898,73,Malta,Female,0,8.06
21465,35,Nigeria,Female,0,6.72
63835,78,Niger,Male,0,4.80
18711,71,Cyprus,Female,0,5.17
27855,44,China,Male,0,4.99
73783,31,El Salvador,Male,0,5.67
29516,32,Bahrain,Male,0,5.23
43941,40,Vietnam,Female,0,5.47
12798,41,Netherlands,Female,0,8.99
75974,32,Belgium,Female,0,7.74
96655,87,El Salvador,Male,1,7.36
11806,29,Jamaica,Female,1,7.81
66546,27,United Arab Emirates,Male,1,9.28
39443,53,Uzbekistan,Female,0,4.76
78823,48,Dominican Republic,Female,0,4.44
22360,49,Philippines,Female,0,7.72
36626,41,Djibouti,Female,0,5.60
25428,46,Myanmar,Female,0,5.82
65829,73,Taiwan,Male,0,5.95
21091,27,Senegal,Female,0,5.62
22902,57,Sudan,Male,0,4.82
64070,83,Cameroon,Female,0,4.19
78573,78,Kenya,Female,0,3.47
30226,24,Australia,Female,0,6.98
89355,42,Swaziland,Male,0,5.46
54706,87,Hong Kong,Female,0,3.98
99766,34,Comoros,Male,0,5.98
43380,45,Palestinian Territories,Male,0,4.89
18760,74,Moldova,Male,0,4.38
17815,64,Montenegro,Male,0,6.57
91261,78,Somaliland region,Male,0,5.94
92829,87,Palestinian Territories,Female,0,5.60
82124,58,Switzerland,Female,1,9.39
57260,55,Yemen,Male,0,4.68
83142,42,Uzbekistan,Female,0,6.92
97072,72,Madagascar,Male,0,3.22
21453,82,Zimbabwe,Female,0,6.86
23138,75,United States,Female,0,8.28
61480,34,Costa Rica,Female,0,7.17
44928,43,Ecuador,Male,0,7.22
75169,42,Guinea,Female,0,1.90
81258,30,Kenya,Female,0,3.01
72209,71,Chad,Male,0,3.91
40956,86,North Cyprus,Male,0,6.61
93933,85,Chile,Female,1,8.38
25402,76,Lesotho,Female,0,4.72
46379,45,Angola,Male,0,6.18
11368,60,Armenia,Male,0,3.15
92469,47,Nigeria,Female,0,5.40
52575,48,Macedonia,Female,0,4.57
10663,77,Niger,Male,0,4.25
78556,42,North Cyprus,Female,0,7.60
10629,41,Croatia,Male,1,6.06
10271,25,Uzbekistan,Female,0,4.91
39500,84,Comoros,Female,0,2.36
84852,45,Djibouti,Female,0,6.47
60791,27,North Cyprus,Male,0,4.88
11615,44,Lithuania,Male,1,4.61
